鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
南屯區,建物,臺中市南屯區五權西路二段241~270號,0.0,商,,,1060324,土地0建物1車位0,二十七層,29,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040427,354.85,4,2,3,有,有,無,48000,135,,0.0,0,,RPOWMLOLLHMFFCB58CC
太平區,房地(土地+建物),臺中市太平區溪洲西路58巷61~90號,117.0,住,,,1060306,土地1建物1車位0,四層,4,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0830304,25.04,1,1,1,有,無,有,6000,240,,0.0,0,,RPRNMLOLLHMFFHL86CC
北屯區,房地(土地+建物),臺中市北屯區熱河路二段151~180號,13.7,住,,,1060301,土地1建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820413,82.79,3,2,2,有,有,有,15300,185,,0.0,0,,RPRNMLOLLHMFFBB97DC
西屯區,房地(土地+建物),臺中市西屯區黎明路三段301~330號,6.68,商,,,1060326,土地1建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840220,53.8,1,1,1,有,無,有,10000,186,,0.0,0,,RPRNMLRLLHMFFCB28CC
西屯區,房地(土地+建物)+車位,臺中市西屯區朝富路211~240號,38.07,其他,,,1060303,土地1建物2車位5,二十六層,34,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1040924,620.7,0,0,0,無,有,無,169216,273,坡道平面,0.0,0,,RPVOMLRLLHMFFCB78CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政路31~60號,33.55,其他,,,1060313,土地1建物1車位2,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010927,324.13,4,2,3,有,有,有,77210,238,坡道平面,0.0,0,,RPPPMLRLLHMFFCB28CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段1~30號,8.57,住,,,1060323,土地1建物1車位1,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,122.63,2,1,1,有,有,有,26000,212,坡道平面,37.8,0,,RPVPMLRLLHMFFCB88CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路61~90號,24.99,其他,,,1060307,土地1建物1車位2,六層,15,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0850903,211.58,0,0,0,無,有,無,47000,222,坡道機械,0.0,0,,RPWPMLRLLHMFFCB98CC
西屯區,房地(土地+建物)+車位,臺中市西屯區東興路三段361~390號,52.24,住,,,1060316,土地1建物1車位1,七層,7,辦公商業大樓,商業用,鋼筋混凝土造,0800930,139.42000000000002,0,0,0,無,有,無,27245,195,坡道機械,0.0,0,,RPOQMLRLLHMFFCB28CC
西屯區,房地(土地+建物)+車位,臺中市西屯區安和路151~180號,30.71,住,,,1060317,土地2建物1車位1,五層,11,辦公商業大樓,見其它登記事項,鋼筋混凝土造,1040320,195.48000000000002,0,0,0,無,有,無,44000,225,坡道平面,0.0,0,,RPPQMLRLLHMFFCB38CC
西區,房地(土地+建物),臺中市西區臺灣大道二段271~300號,7.96,住,,,1060303,土地1建物1車位0,十七層,32,辦公商業大樓,商業用,見其他登記事項,,177.35,0,0,0,無,有,無,29000,164,,0.0,0,,RPVNMLRLLHMFFAB48CC
南區,房地(土地+建物),臺中市南區復興路三段1~30號,73.28,商,,,1060324,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0770126,328.27,5,3,5,有,無,無,25000,76,,0.0,0,,RPPOMLRLLHMFFAB97CC
北屯區,房地(土地+建物),臺中市北屯區軍榮街246巷1~30號,69.21,商,,,1060324,土地2建物1車位0,全,4,透天厝,見其它登記事項,鋼筋混凝土造,0960820,214.29,3,2,3,有,無,有,30000,140,,0.0,0,,RPTNMLRLLHMFFBB38CC
北區,房地(土地+建物),臺中市北區德化街1~30號,24.55,住,,,1060301,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0681211,72.23,0,0,0,無,無,有,15000,208,,0.0,0,,RPXNMLRLLHMFFBB78CC
北區,房地(土地+建物),臺中市北區梅川西路四段181~210號,104.0,住,,,1060320,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0740209,171.26,7,2,3,有,無,無,26000,152,,0.0,0,,RPSOMLRLLHMFFBB38CC
北屯區,房地(土地+建物),臺中市北屯區軍福十三路31~60號,71.43,住,,,1060301,土地3建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1020314,214.65,4,2,3,有,有,無,22000,102,,0.0,0,,RPOPMLRLLHMFFBB08CC
北區,房地(土地+建物)+車位,臺中市北區文心路四段181~210號,11.94,住,,,1060306,土地1建物1車位1,九層,13,辦公商業大樓,見其它登記事項,鋼筋混凝土造,0860203,131.95,0,0,0,無,有,無,26000,197,坡道機械,0.0,0,,RPUPMLRLLHMFFBB68CC
潭子區,房地(土地+建物),臺中市潭子區中山路一段121~150號,95.91,住,,,1060325,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0681204,187.68,6,2,3,有,無,有,24000,128,,0.0,0,,RPSNMLRLLHMFFFL07CC
大里區,房地(土地+建物),臺中市大里區新和街31~60號,34.05,住,,,1060301,土地3建物1車位0,一層,6,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0790620,132.23,0,0,0,無,有,無,12000,91,,0.0,0,,RPSOMLRLLHMFFGL37DC
豐原區,土地,博愛段751~780地號,32.0,商,,,1060327,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,469,,0.0,0,未保存登記建物,RPTNMLSLLHMFFAL76CC
豐原區,房地(土地+建物),臺中市豐原區市政路31~60號,66.75,住,,,1060327,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0920625,230.24,4,3,4,有,無,無,30000,130,,0.0,0,,RPVNMLSLLHMFFAL96CC
沙鹿區,土地,居仁段211~240地號,79.77,住,,,1060323,土地6建物0車位0,,,其他,,,,0.0,4,0,0,有,無,無,16000,201,,0.0,0,上有未辦保存建物1楝,RPPNMLSLLHMFFCL56CC
北區,房地(土地+建物),臺中市北區學士路421~450號,74.0,住,,,1060302,土地1建物1車位0,一層,3,店面(店鋪),商業用,鋼筋混凝土加強磚造,0610318,69.39,0,0,0,無,無,無,120000,1729,,0.0,0,,RPOOMLSLLHMFFBB08CC
北區,房地(土地+建物),臺中市北區中清路一段61~90號,3.18,商,,,1060324,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0850601,56.84,0,0,0,無,有,無,19000,334,,0.0,0,,RPSPMLSLLHMFFBB58CC
北屯區,房地(土地+建物),臺中市北屯區安順東九街1~30號,0.0,住,,,1060326,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821206,98.25,3,1,2,有,有,無,13000,132,,0.0,0,,RPTPMLSLLHMFFBB68CC
北屯區,房地(土地+建物)+車位,臺中市北屯區興安路二段1~30號,0.0,住,,,1060325,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870413,105.67,4,1,1,有,有,無,20000,189,坡道平面,0.0,0,,RPWPMLSLLHMFFBB98CC
北區,房地(土地+建物),臺中市北區臺灣大道二段331~360號,24.77,住,,,1060326,土地2建物1車位0,二十五層,28,辦公商業大樓,見其它登記事項,鋼骨鋼筋混凝土造,0890603,430.99,0,0,0,無,有,無,100000,232,,0.0,0,,RPVQMLSLLHMFFBB98CC
南屯區,建物,臺中市南屯區工業區二十三路31~60號,0.0,工,,,1060308,土地0建物1車位0,一層,1,工廠,見其他登記事項,見其他登記事項,0730412,661.0,0,0,0,無,無,無,68571,,,0.0,0,,RPQNMLSLLHMFFCB28CC
西屯區,房地(土地+建物)+車位,臺中市西屯區臺灣大道四段901~930號,18.25,住,,,1060321,土地1建物1車位2,六層,28,辦公商業大樓,見其它登記事項,見其它登記事項,0810701,323.21999999999997,0,0,0,無,有,無,52490,162,坡道機械,0.0,0,,RPVOMLSLLHMFFCB88CC
西屯區,房地(土地+建物),臺中市西屯區朝富路211~240號,17.1,其他,,,1060322,土地1建物1車位0,三十四層,34,辦公商業大樓,住家用,鋼筋混凝土造,0820904,304.88,0,0,0,無,有,無,64555,212,,0.0,0,,RPWOMLSLLHMFFCB98CC
西屯區,房地(土地+建物),臺中市西屯區黎明路三段301~330號,3.32,住,,,1060326,土地1建物1車位0,五層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840220,24.86,1,0,1,有,有,有,4500,181,,0.0,0,,RPOPMLSLLHMFFCB28CC
西屯區,房地(土地+建物)+車位,臺中市西屯區朝富路211~240號,21.81,其他,,,1060324,土地1建物1車位2,十四層,34,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1040924,370.29,0,0,0,無,有,無,110000,297,坡道平面,0.0,0,,RPPPMLSLLHMFFCB38CC
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路二段31~60號,15.69,住,,,1060228,土地1建物2車位1,二層,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0831020,282.77,5,2,2,有,無,無,19800,70,坡道平面,0.0,0,,RPXNMLSLLHMFFBB98DC
太平區,房地(土地+建物)+車位,臺中市太平區新興路31~60號,0.0,住,,,1060323,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020718,90.44,3,1,2,有,有,有,23000,254,坡道平面,0.0,0,,RPXNMLSLLHMFFHL87CC
烏日區,房地(土地+建物),臺中市烏日區建國路331~360號,70.05,住,,,1060323,土地1建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960719,177.91,4,3,3,有,無,無,25000,141,,0.0,0,,RPROMLSLLHMFFGL27CC
西屯區,房地(土地+建物)+車位,臺中市西屯區長安路二段131巷91~120號,22.33,住,,,1060301,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021105,154.63,3,2,2,有,有,有,26510,171,坡道平面,35.97,0,租金含一機車位。,RPTPMLTLLHMFFCB88CC
南屯區,房地(土地+建物)+車位,臺中市南屯區保安二街91~120號,21.76,商,,,1060304,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031215,147.17000000000002,3,2,2,有,有,有,25000,170,坡道平面,33.21,0,,RPSQMLTLLHMFFCB88CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,5.55,商,,,1060302,土地1建物1車位0,十層,26,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980813,61.72,1,1,1,有,有,有,16000,259,,0.0,0,租金含管理費 第四台。,RPUQMLTLLHMFFCB09CC
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段631~660號,5.72,住,,,1060308,土地1建物1車位1,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860416,92.55000000000001,2,2,1,有,有,有,14000,151,坡道機械,0.0,0,,RPOPMLTLLHMFFBB28CC
北屯區,房地(土地+建物),臺中市北屯區東山路一段31~60號,25.45,住,,,1060310,土地1建物1車位0,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840525,119.68,3,2,2,有,有,有,11000,92,,0.0,0,,RPTPMLTLLHMFFBB78CC
西區,房地(土地+建物),臺中市西區中興街211~240號,27.54,商,,,1060308,土地1建物1車位0,見其他登記事項,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0821220,282.64,0,3,2,有,有,無,70000,248,,0.0,0,,RPTNMLTLLHMFFAB48CC
西區,建物,臺中市西區大業路1~30號,0.0,住,,,1060306,土地0建物1車位1,見使用執照,12,店面(店鋪),住商用,鋼筋混凝土造,0830203,130.74,1,2,1,有,有,有,32000,245,坡道機械,0.0,0,,RPOOMLTLLHMFFAB08CC
南區,房地(土地+建物),臺中市南區工學北路61~90號,1.72,商,,,1060323,土地1建物1車位0,九層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,28.549999999999997,1,0,1,有,有,有,5800,203,,0.0,0,,RPOPMLTLLHMFFAB18CC
南區,房地(土地+建物),臺中市南區工學北路61~90號,3.42,商,,,1060310,土地1建物1車位0,十四層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,57.03,1,1,1,有,有,有,7600,133,,0.0,0,,RPPPMLTLLHMFFAB28CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段61~90號,107.0,其他,,,1060306,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0670603,348.01,0,0,0,無,無,無,40000,115,,0.0,0,,RPQNMLTLLHMFFCB48DC
東區,建物,臺中市東區進德路20巷1~30號,26.27,住,,,1060328,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0800321,89.63,3,2,2,有,無,有,15000,167,,0.0,0,,RPTNMLKMLHMFFAB67CC
西區,建物,臺中市西區梅川西路二段1~30號,0.0,住,,,1060314,土地0建物1車位0,二十六層,27,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0941223,82.84,2,1,2,有,有,有,17000,205,,0.0,0,,RPRQMLKMLHMFFAB77CC
南區,房地(土地+建物),臺中市南區工學北路61~90號,1.83,商,,,1060310,土地1建物1車位0,七層,18,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850506,30.47,1,0,1,有,有,有,7000,230,,0.0,0,,RPWQMLKMLHMFFAB28CC
北區,房地(土地+建物),臺中市北區一中街151~180號,44.0,住,,,1060303,土地1建物1車位0,全,4,透天厝,見其它登記事項,鋼筋混凝土造,0980216,36.21,0,0,0,無,有,無,28000,773,,0.0,0,,RPPOMLKMLHMFFBB47CC
北區,房地(土地+建物),臺中市北區一中街151~180號,48.0,住,,,1060302,土地1建物1車位0,全,4,透天厝,見其它登記事項,鋼筋混凝土造,0980216,35.26,1,1,1,有,有,無,15800,448,,0.0,0,,RPQOMLKMLHMFFBB57CC
北區,車位,臺中市北區進化北路301~330號,0.25,商,,,1060322,土地0建物0車位1,,,其他,,,,15.94,0,0,0,有,有,無,2300,,坡道機械,15.94,2300,,RPSPMLKMLHMFFBB87CC
北區,車位,臺中市北區進化北路301~330號,0.5,商,,,1060322,土地0建物0車位1,,,其他,,,,31.88,0,0,0,有,有,無,3500,,坡道平面,31.88,3500,,RPUPMLKMLHMFFBB08CC
北區,車位,臺中市北區進化北路301~330號,0.5,商,,,1060326,土地0建物0車位1,,,其他,,,,31.88,0,0,0,有,有,無,3200,,坡道平面,31.88,3200,,RPWPMLKMLHMFFBB28CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,5.33,商,,,1060323,土地2建物1車位0,八層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,67.61,0,0,0,無,有,無,14000,207,,0.0,0,,RPQQMLKMLHMFFBB77CC
北區,車位,臺中市北區進化北路301~330號,0.25,商,,,1060320,土地0建物0車位1,,,其他,,,,15.94,0,0,0,有,有,無,2500,,坡道機械,15.94,2500,,RPRQMLKMLHMFFBB87CC
北區,房地(土地+建物),臺中市北區進化北路301~330號,5.62,商,,,1060320,土地2建物1車位0,十七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941208,84.03,0,0,0,無,有,有,14000,167,,0.0,0,,RPTQMLKMLHMFFBB08CC
北屯區,車位,臺中市北屯區文心路四段271~300號,0.0,,,,1060323,土地0建物0車位1,,,其他,,,,27.23,0,0,0,有,有,無,3500,,坡道平面,27.23,3500,,RPUQMLKMLHMFFBB18CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段271~300號,10.24,商,,,1060323,土地1建物1車位0,十三層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020725,120.56,2,1,2,有,有,無,23000,191,,0.0,0,含管理費,RPVQMLKMLHMFFBB28CC
北屯區,土地,和平段361~390地號,856.02,住,,,1060323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,150000,175,,0.0,0,,RPOSMLKMLHMFFBB77CC
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南三路391~420號,23.94,商,,,1060315,土地1建物1車位2,五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031020,345.69,4,2,3,有,無,有,57258,166,坡道平面,0.0,0,,RPOOMLKMLHMFFCB47CC
南屯區,建物,臺中市南屯區干城街301~330號,0.0,,,,1060322,土地0建物1車位0,一層,14,店面(店鋪),見其他登記事項,鋼筋混凝土造,0970226,117.43,0,0,0,無,有,無,60000,511,,0.0,0,,RPVOMLKMLHMFFCB18CC
西屯區,車位,臺中市西屯區文心路三段1~30號,0.0,,,,1060321,土地0建物0車位1,,,其他,,,,18.99,0,0,0,有,有,無,1000,,坡道機械,18.99,1000,,RPXPMLKMLHMFFCB48CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,7.04,商,,,1060321,土地1建物1車位0,十八層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,70.47,0,0,0,無,有,有,17000,241,,0.0,0,,RPOQMLKMLHMFFCB67CC
西屯區,建物,臺中市西屯區朝富路211~240號,0.0,其他,,,1060301,土地0建物1車位0,六層,34,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1040924,310.46,0,0,0,無,有,無,68500,221,,0.0,0,,RPSPMLKMLHMFFCB08DC
烏日區,房地(土地+建物),臺中市烏日區高鐵路一段1~30號,86.57,住,,,1060309,土地2建物1車位0,全,4,透天厝,見其他登記事項,見其他登記事項,0991004,50.44,0,0,0,無,無,有,15000,297,,0.0,0,,RPVNMLKMLHMFFGL86CC
大里區,建物,臺中市大里區臺中市大里區西榮路91~120號,71.96,,,,1060328,土地0建物0車位0,全,2,透天厝,住商用,加強磚造,0681230,57.2,3,0,1,有,無,無,11000,192,,0.0,0,,RPQOMLKMLHMFFGL09CC
南屯區,房地(土地+建物),臺中市南屯區保安六街121~150號,14.29,住,,,1060330,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0830523,77.92,3,2,2,有,有,有,14000,180,,0.0,0,,RPWNMLLMLHMFFCB28CC
南屯區,房地(土地+建物),臺中市南屯區文心路一段301~330號,14.39,住,,,1060331,土地1建物1車位0,十四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830721,197.69,4,2,2,有,有,無,24000,121,,0.0,0,起租日:106/04/10租金總額含稅。,RPQOMLLMLHMFFCB77CC
西屯區,房地(土地+建物)+車位,臺中市西屯區逢明街29巷61~90號,18.53,住,,,1060307,土地1建物1車位1,八層,12,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,1041021,115.25,1,1,1,有,有,有,25000,217,坡道平面,33.79,0,,RPVOMLLMLHMFFCB28CC
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路三段1~30號,9.49,商,,,1060308,土地1建物1車位1,十七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,130.55,2,2,2,有,有,有,21000,161,坡道平面,35.9,0,租金含稅及健保補充保費。,RPOPMLLMLHMFFCB67CC
西屯區,房地(土地+建物),臺中市西屯區臺中市西屯區福林里臺灣大道四段1141~1170號,7.84,住,,,1060328,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,61.08,2,2,1,有,無,有,13000,213,,0.0,0,,RPSPMLLMLHMFFCB08CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段661~690號,2.73,住,,,1060328,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841124,22.779999999999998,1,1,1,有,有,有,5000,219,,0.0,0,,RPWOMLLMLHMFFBB28CC
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路二段151~180號,5.47,住,,,1060315,土地1建物1車位1,八層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,78.52,1,1,1,有,有,有,10000,127,坡道平面,0.0,0,,RPOPMLLMLHMFFBB57CC
北屯區,房地(土地+建物)+車位,臺中市北屯區大連路二段61~90號,17.59,住,,,1060311,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870119,180.58999999999997,4,2,2,有,有,有,23000,127,坡道平面,38.27,0,,RPWRMLLMLHMFFBB58CC
北屯區,房地(土地+建物),臺中市北屯區大連路二段31~60號,8.71,住,,,1060320,土地1建物1車位0,一層,14,店面(店鋪),見其它登記事項,鋼筋混凝土加強磚造,0860104,51.0,1,1,2,有,有,無,30000,588,,0.0,0,,RPPSMLLMLHMFFBB97CC
北區,建物,臺中市北區三民路三段121~150號,0.0,住,,,1060301,土地0建物1車位0,二層,9,辦公商業大樓,商業用,鋼筋混凝土造,0691016,816.53,0,0,1,有,有,有,142000,174,,0.0,0,租賃範圍:二樓部分。租金調整:第1-3年每月142000，第4-5年每月146260元,RPRSMLLMLHMFFBB18CC
西區,房地(土地+建物),臺中市西區忠明南路91~120號,16.46,住,,,1060331,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,180.82,3,2,2,有,有,有,39000,216,,0.0,0,起租日:106/04/10租金總額含稅。,RPTOMLLMLHMFFAB87CC
